gene	baseMean	log2FoldChange	lfcSE	pvalue	padj
SH2D1B	0.00989582524920391	6.57622640412538e-08	0.00144269501088466	0.999921544836745	0.999965023961193
SH2D2A	0.0201520587652998	1.70125530410193e-07	0.0014426949981546	0.98262642183587	0.999965023961193
SH2D3A	0.122658163089905	3.73510961457179e-07	0.00144269462344315	0.821493896568371	0.999965023961193
SH2D3C	0.226595917484272	-4.6593296721415e-07	0.00144269399086139	0.848998252982201	0.999965023961193
SH3BGRL	0.0579150194650378	1.25943691295548e-07	0.00144269496762794	0.9961892946314	0.999965023961193
SH3BGRL2	0.0317779900079514	1.85430119818114e-07	0.00144269500247686	0.967052369418198	0.999965023961193
SH3BGRL3	0.434977211831974	2.19810216049018e-07	0.00144269015641119	0.990225489588866	0.999965023961193
SH3BP1	0.851040807754361	1.62386904044036e-06	0.00144269256395041	0.362576930544266	0.999965023961193
SH3BP2	5.61075100217016	2.35394469980371e-07	0.00144268092336263	0.940079478574686	0.999965023961193
SH3BP5	0.156522265761701	4.48120001546576e-07	0.0014426946952305	0.846216308951035	0.999965023961193
SH3BP5L	0.00668648172131951	8.55625336923408e-09	0.00144269502723968	0.997859266741755	0.999965023961193
SH3D21	0.0326299505069878	1.26464875328635e-07	0.00144269501658108	0.966878602003441	0.999965023961193
SH3GL1	0.0742272600039331	2.63793720190044e-07	0.00144269498843402	0.977591555695724	0.999965023961193
SH3GLB1	0.366671672271795	2.01112020265282e-08	0.00144269419019664	0.91702487991336	0.999965023961193
SH3GLB2	0.0391043568506624	1.78699616205484e-07	0.00144269496872504	0.984022915697648	0.999965023961193
SH3KBP1	1.05697531695396	1.63075904626222e-06	0.00144269209417211	0.245885664249393	0.999965023961193
SH3PXD2A	0.00545223393923732	6.94908693484591e-08	0.00144269501248601	0.997946224690439	0.999965023961193
SH3PXD2B	0.021305834047276	-4.91275468841793e-07	0.00144269501409868	0.944649151264563	0.999965023961193
SH3RF1	0.00906609009560894	-8.14216917489888e-08	0.00144269501801714	0.963369934722276	0.999965023961193
SH3RF2	0.00906609009560894	-8.14216917489888e-08	0.00144269501801714	0.963369934722276	0.999965023961193
SH3RF3	0.0116747913622979	7.54006192313303e-08	0.00144269501955512	0.997913615456768	0.999965023961193
SH3TC1	0.195423025002241	-2.19817002730277e-07	0.00144269495063508	0.863154766760124	0.999965023961193
SH3YL1	0.0268074481836549	-2.46820668538054e-07	0.00144269499070609	0.923576428176894	0.999965023961193
SHANK2	0.0076061259110202	-8.12510377969621e-08	0.00144269501967487	0.963359076401306	0.999965023961193
SHARPIN	0.207126377475681	-9.70856559625472e-07	0.00144269468235128	0.684754777527472	0.999965023961193
SHC1	0.12183886069357	3.27601138958088e-07	0.00144269446039801	0.866777790579596	0.999965023961193
SHCBP1	0.0251891287553653	4.06364417546097e-08	0.00144269495950134	0.983020067621913	0.999965023961193
SHE	0.0666900501074957	-1.21136246728754e-07	0.00144269492206526	0.958516691236583	0.999965023961193
SHFL	0.0960068252120528	-1.62600650294431e-07	0.00144269471226161	0.943107502362176	0.999965023961193
SHISA5	0.292769680567034	-6.30928948815032e-07	0.00144269384419042	0.443422821852208	0.999965023961193
SHISA7	0.0234845360280649	8.01386340888049e-08	0.0014426949839153	0.982922261872955	0.999965023961193
SHISA9	82.7909763876754	8.20967575022558e-06	0.00144251661280689	0.526669721429762	0.999965023961193
SHISAL2A	0.0676596089785407	-1.25274313130439e-07	0.0014426947831939	0.93345300155005	0.999965023961193
SHKBP1	0.926009251078755	-1.04302142495263e-05	0.00144270844801664	0.641247303568357	0.999965023961193
SHLD2	0.0219761453223362	-1.44826074206386e-07	0.00144269501381425	0.946581227097318	0.999965023961193
SHMT1	0.0600876389126806	-1.39566747118448e-07	0.00144269483059642	0.945188550262608	0.999965023961193
SHMT2	0.0681439264814559	1.70529029495099e-07	0.00144269494015242	0.98686748693887	0.999965023961193
SHOC2	0.390716290192711	1.50461280613323e-07	0.00144269177352126	0.295587949565244	0.999965023961193
SHOX	0.0274142141010023	3.41043795597578e-08	0.00144269501640131	0.984573456416161	0.999965023961193
SHPK	0.063063623123915	-1.54786079588903e-07	0.00144269487702248	0.923390739832616	0.999965023961193
SHPRH	0.0227221255887242	-5.99855583838063e-09	0.00144269499993018	0.978854624131059	0.999965023961193
SHQ1	0.0757069975044764	1.09927878913955e-07	0.00144269495082312	0.992663297173686	0.999965023961193
SHROOM1	1.3509623947441	2.87452504163657e-07	0.00144268751083939	0.902271918517014	0.999965023961193
SHROOM4	0.0145183240348463	-8.32903883392322e-08	0.00144269497843923	0.980975314305159	0.999965023961193
SHTN1	0.0314290552111915	1.0447597827961e-07	0.00144269494738024	0.996359916276909	0.999965023961193
SIAE	0.0818880048625023	5.27969738269682e-07	0.00144269475250614	0.981070925003609	0.999965023961193
SIAH1	0.610959051584085	1.26311883148862e-06	0.00144269070076812	0.499676827617362	0.999965023961193
SIAH2	0.0184050490174987	1.4641150919036e-07	0.00144269500396716	0.980407827008693	0.999965023961193
SIDT1	0.0388494577708499	8.21050291289282e-08	0.00144269496956393	0.98193463798617	0.999965023961193
SIDT2	0.306640301767615	1.94900571487252e-06	0.00144269327151086	0.287776339483782	0.999965023961193
SIGIRR	0.947065652300585	2.06925413933286e-06	0.00144269272885757	0.354812345596254	0.999965023961193
SIGLEC1	0.034117410946098	-1.05660690116268e-07	0.00144269496475919	0.964386939165984	0.999965023961193
SIGLEC10	0.846444877428922	3.00221518593877e-06	0.00144268817024526	0.223702528475903	0.999965023961193
SIGLEC11	0.0165559730014457	1.21476130583314e-07	0.00144269500140477	0.98236560986847	0.999965023961193
SIGLEC14	4.92959868998605	5.46786396434553e-06	0.0014426643427647	0.279962523653258	0.999965023961193
SIGLEC17P	0.00952286972898978	1.18391188819009e-07	0.00144269502064196	0.997913615456768	0.999965023961193
SIGLEC5	0.0449871829480438	2.27781061341242e-07	0.00144269499930707	0.949351911347354	0.999965023961193
SIGLEC6	0.0995396556334679	-6.92786243654949e-08	0.0014426948005824	0.869208098846792	0.999965023961193
SIGLEC7	0.0776696146443244	-2.57352206337267e-08	0.00144269495106103	0.973305780034284	0.999965023961193
SIGLEC9	0.288240136831853	6.24371309882592e-07	0.00144269377508455	0.608339416933801	0.999965023961193
SIGMAR1	0.0221028844083214	1.116801049562e-07	0.00144269501535298	0.982735094038617	0.999965023961193
SIK1	0.0128040545445806	-8.91883329534766e-08	0.00144269501922021	0.963554527216517	0.999965023961193
SIK1B	0.016988856829966	-2.36820798934211e-08	0.0014426950053792	0.983107006279736	0.999965023961193
SIK2	0.344439298207362	-8.02475829582166e-07	0.00144269156613587	0.652646708233106	0.999965023961193
SIK3	1.54440717272682	2.01692227666121e-07	0.00144269484404325	0.23115272470387	0.999965023961193
SIKE1	0.0368314224691685	-7.5958222510164e-08	0.00144269502595519	0.889724509452295	0.999965023961193
SIL1	0.0248004131843433	3.95812200443582e-08	0.00144269500369601	0.979082810231783	0.999965023961193
SIN3A	0.52874851462704	-2.46364928170843e-06	0.00144269323834581	0.101835889438393	0.999965023961193
SIN3B	0.271871589371124	-1.46892108587114e-06	0.00144269367957531	0.470446837439697	0.999965023961193
SINHCAF	0.115542022513031	1.16526787646412e-07	0.00144269459132718	0.995336870404141	0.999965023961193
SIPA1	1.90071171043987	1.09825844760084e-06	0.0014426930727577	0.378238743168953	0.999965023961193
SIPA1L1	0.17724984107742	-2.3940072133115e-07	0.00144269491738037	0.979292014149867	0.999965023961193
SIPA1L2	0.0664972101712659	3.71601770192092e-08	0.0014426948387441	0.989714558659698	0.999965023961193
SIPA1L3	0.493062145188941	-1.57544712318706e-06	0.00144269369056	NA	NA
SIRPA	0.310347417266897	-2.18287095417697e-06	0.00144269382965103	0.256721326342182	0.999965023961193
SIRPB1	0.489795664685074	-1.14981638695474e-06	0.00144269439458888	0.242909077040787	0.999965023961193
SIRPB2	0.148185802167196	1.00623287581593e-07	0.00144269457086865	0.980177811097423	0.999965023961193
SIRPD	0.0315679866750669	6.59978863523929e-08	0.00144269501845591	0.9694109954176	0.999965023961193
SIRPG	0.0481836134272009	9.24752511263895e-08	0.00144269496647321	0.975837690392009	0.999965023961193
SIRT1	0.14827502769603	-4.46933376909704e-07	0.00144269404627097	0.780043659732678	0.999965023961193
SIRT2	0.204285706478435	3.1273096814287e-07	0.00144269442454829	0.725129446638276	0.999965023961193
SIRT4	0.0109880726611681	-1.23573231712388e-07	0.00144269500478135	0.965500048259518	0.999965023961193
SIRT5	0.134334314887093	2.49134957140147e-06	0.00144269573420443	0.993093135499065	0.999965023961193
SIRT6	0.0154452153568421	-4.16005683985273e-08	0.0014426950313767	0.965814979872659	0.999965023961193
SIRT7	0.697445900910272	3.84081614534795e-07	0.00144269044894973	0.875034724833106	0.999965023961193
SIVA1	1.79288293082024	-4.31679547335614e-06	0.00144268461801588	0.163520782030893	0.999965023961193
SIX4	0.0678085855690606	2.85754492999483e-07	0.00144269491340758	0.914139506390208	0.999965023961193
SKA1	0.256487115767992	-3.19788645794661e-07	0.00144269418638628	0.680224236812918	0.999965023961193
SKA2	0.29252447779814	-7.67785786298899e-07	0.00144269209520257	0.676927855041763	0.999965023961193
SKAP1	0.0861421436367626	1.73510600776956e-07	0.00144269494428555	0.989080568886267	0.999965023961193
SKAP2	8.76231357940649	1.63767506550545e-06	0.00144264075865554	0.794965358260333	0.999965023961193
SKI	0.964068698588661	1.22160702541045e-06	0.00144268316188281	0.68001699594779	0.999965023961193
SKIDA1	0.0117410223065434	-7.25004872543577e-08	0.00144269502086072	0.965445750248072	0.999965023961193
SKIL	0.156060964875368	-2.07781289552352e-07	0.00144269425879026	0.890221769210364	0.999965023961193
SKINT1L	1.30212515725955	2.07965989843083e-06	0.00144268458543633	0.375162648128202	0.999965023961193
SKIV2L	0.0890943064568978	-1.16709992633688e-07	0.00144269490104006	0.936434603679886	0.999965023961193
SKP1	0.402457506543895	-2.44792404216854e-07	0.00144269457474911	0.950218716199511	0.999965023961193
SKP2	0.169871307289307	1.37362928808297e-07	0.00144269426034445	0.954402692882785	0.999965023961193
SLA	2.01981128343238	-1.24199596674709e-06	0.00144267685612524	0.73208355974747	0.999965023961193
SLA2	0.0810353158718838	-1.31881557753559e-07	0.00144269488658172	0.89758712663144	0.999965023961193
SLAIN1	0.0129528150782614	1.29392537074904e-07	0.0014426949997604	0.998022312915583	0.999965023961193
SLAIN2	0.285013955025024	1.30300718096852e-07	0.00144269498373651	0.771177749084105	0.999965023961193
SLAMF1	0.0394753116371565	-3.98456141681798e-08	0.001442694988348	0.958895087423018	0.999965023961193
SLAMF6	0.16323219168476	4.67894238303355e-07	0.00144269474360652	0.736531767003601	0.999965023961193
SLAMF7	0.0850447704040496	3.21725863029917e-07	0.00144269494904017	0.835314936233846	0.999965023961193
SLAMF8	0.0109880726611681	-1.23573231712388e-07	0.00144269500478135	0.965500048259518	0.999965023961193
SLBP	0.0514918141583652	-1.65347257491224e-07	0.00144269498403673	0.924695594278255	0.999965023961193
SLC10A3	0.00786590041455002	-9.27234480936407e-08	0.00144269501259522	0.965478329035729	0.999965023961193
SLC10A7	0.0103177613861079	-1.09046941239734e-07	0.00144269502041346	0.963565385659462	0.999965023961193
SLC11A1	2.13202923075895	-2.73613392820979e-07	0.00144268273928366	0.958871477030622	0.999965023961193
SLC11A2	0.109916150062605	-2.3561932815533e-07	0.00144269497429389	0.959043356529624	0.999965023961193
SLC12A2	0.31929770700306	-4.40406516922352e-07	0.00144269300557507	0.714865070017382	0.999965023961193
SLC12A4	0.0374889966740072	-5.59118986041174e-08	0.00144269502886114	0.922103308640206	0.999965023961193
SLC12A6	5.65390210943636	-3.24921466346975e-06	0.00144266048936242	0.521861999642393	0.999965023961193
SLC12A7	0.389134530696297	-7.87751896915406e-07	0.00144269446580627	NA	NA
SLC12A8	0.0167604910407275	1.18189355494291e-07	0.00144269501013726	0.982745961276545	0.999965023961193
SLC12A9	1.73358798047011	-1.77756648814484e-06	0.0014426868660887	0.474223040497813	0.999965023961193
SLC13A1	1.0796272590207	7.92789479440353e-07	0.00144269144265852	0.636076126342881	0.999965023961193
SLC13A3	0.00952286972898978	1.18391188819009e-07	0.00144269502064196	0.997913615456768	0.999965023961193
SLC13A4	0.0651132756088327	-2.03159311687202e-07	0.00144269490570463	0.950099712152692	0.999965023961193
SLC13A5	0.0344387751358968	3.00272574416817e-09	0.00144269496246193	0.981467360332391	0.999965023961193
SLC14A1	0.969558610490094	2.90641804367376e-06	0.00144268900759358	0.206838575055082	0.999965023961193
SLC14A2	0.0738929990456884	2.56098358674703e-07	0.00144269497319321	0.92848256173624	0.999965023961193
SLC15A1	0.333301615268285	2.4028889097021e-06	0.00144269387675759	0.285977710776745	0.999965023961193
SLC15A2	0.0379392873325403	-6.06454378438632e-08	0.0014426950264615	0.908498847405738	0.999965023961193
SLC15A3	0.168148778900708	1.67439805267865e-07	0.00144269445480221	0.894213259125773	0.999965023961193
SLC15A4	0.421680382450896	-1.15390821997913e-07	0.00144269146629402	0.329013292353712	0.999965023961193
SLC16A1	0.00845637018577052	4.47194988652876e-08	0.00144269502199346	0.999791107465312	0.999965023961193
SLC16A10	0.0569675954845347	1.03278526800818e-07	0.00144269495725602	0.943820425752274	0.999965023961193
SLC16A12	0.00781188142552289	-1.34269698816995e-07	0.00144269499944897	0.965576065744243	0.999965023961193
SLC16A14	0.0124494515714499	-1.48880090066039e-07	0.00144269500206395	0.965521767508904	0.999965023961193
SLC16A2	1.12873157274351	-3.53726804530514e-06	0.00144268812512414	0.40297647413218	0.999965023961193
SLC16A3	0.570524214109417	-1.62173924749779e-06	0.00144269444022667	0.125546702552352	0.999965023961193
SLC16A4	0.185354355583054	2.90716982756565e-07	0.00144269444369064	0.870857996841032	0.999965023961193
SLC16A5	0.0184695568159785	7.33450936263453e-08	0.00144269501529271	0.999943284398948	0.999965023961193
SLC16A6	0.0721107747696825	-1.42349265301725e-07	0.0014426949028771	0.953472580856879	0.999965023961193
SLC16A7	14.0209645802358	5.80219280835263e-06	0.00144261104297895	0.471158912574217	0.999965023961193
SLC17A5	0.325450781820119	-5.56687592515437e-07	0.00144269274338752	0.666410928162091	0.999965023961193
SLC17A9	0.0127706854962084	8.49232075535228e-09	0.00144269501152526	0.983433028024955	0.999965023961193
SLC18B1	0.0178982100395583	-2.03991382635874e-07	0.00144269500695748	0.965510907881012	0.999965023961193
SLC19A1	1.10362408633021	1.669908898747e-06	0.00144269096840747	0.354395965148874	0.999965023961193
SLC19A3	0.0700396942878482	-1.16408553457347e-07	0.00144269491769851	0.93582643325308	0.999965023961193
SLC1A2	0.0184695568159785	7.33450936263453e-08	0.00144269501529271	0.999943284398948	0.999965023961193
SLC1A4	0.0684551331991818	-1.45433405436865e-07	0.00144269502443176	0.841438815897185	0.999965023961193
SLC1A5	0.477927059304062	-1.10564443507256e-06	0.00144269189812362	0.53335807117895	0.999965023961193
SLC20A1	0.21545095014769	5.03592278590947e-07	0.00144269435068072	0.719383091252741	0.999965023961193
SLC22A13	0.00736179640352087	1.7458356445697e-08	0.00144269502558995	0.999904538665353	0.999965023961193
SLC22A15	0.0113354218580847	-1.04240451262291e-07	0.00144269501564265	0.963532810350908	0.999965023961193
SLC22A17	0.0142225170783469	6.1565132119551e-08	0.00144269501642522	0.999965023961193	0.999965023961193
SLC22A18	0.428990758379457	1.28755754459886e-06	0.0014426934833406	0.457674955693962	0.999965023961193
SLC22A20P	16.6381637201573	-4.41334691546472e-07	0.0014426230825509	0.622990164190286	0.999965023961193
SLC22A4	0.036225609278599	-1.06639344208279e-07	0.00144269498575453	0.943375065655634	0.999965023961193
SLC22A5	0.00906609009560894	-8.14216917489888e-08	0.00144269501801714	0.963369934722276	0.999965023961193
SLC23A2	0.00545223393923732	6.94908693484591e-08	0.00144269501248601	0.997946224690439	0.999965023961193
SLC24A3	0.020357315478089	-2.48139932134568e-07	0.00144269498494823	0.944584089757043	0.999965023961193
SLC24A4	0.42233777570295	-7.99586816334976e-07	0.00144269098856129	0.578582401999184	0.999965023961193
SLC25A1	0.113853575508678	1.55049485911193e-07	0.00144269454549285	0.967649178680109	0.999965023961193
SLC25A10	0.0117061826168342	6.74046617483203e-08	0.00144269502055398	0.99792448520094	0.999965023961193
SLC25A11	0.0778957633543652	1.61185654214277e-07	0.00144269484980144	0.961827419579949	0.999965023961193
SLC25A12	0.00979198285996408	8.14648073338501e-08	0.0014426950110871	0.999910675055664	0.999965023961193
SLC25A13	0.0246081619193483	8.50251198168141e-08	0.00144269501601457	0.984638662964211	0.999965023961193
SLC25A15	0.0371509534259327	-9.06547468785227e-08	0.00144269499528439	0.996131653400515	0.999965023961193
SLC25A16	0.945375376456822	-2.324725968946e-06	0.00144269075278848	0.2243086140221	0.999965023961193
SLC25A17	0.0296253278646791	-1.36437928692005e-07	0.00144269498544002	0.960192388207157	0.999965023961193
SLC25A18	0.129563014082762	-5.18534905913792e-07	0.00144269489110438	0.920046884270345	0.999965023961193
SLC25A19	0.0226287130314516	1.66466867367859e-07	0.00144269499851661	0.982474281294093	0.999965023961193
SLC25A20	0.0715689983952854	2.07619183448904e-07	0.00144269484134757	0.959584376137577	0.999965023961193
SLC25A22	0.0494143669542798	-8.51779531931255e-08	0.00144269502394196	0.942717400979792	0.999965023961193
SLC25A24	0.0524024970685614	1.94074038359817e-07	0.00144269497074183	0.971933670807489	0.999965023961193
SLC25A25	0.0355179902743734	5.18376939564877e-08	0.00144269501421683	0.982483835191346	0.999965023961193
SLC25A26	0.40226638462991	9.24384881902019e-07	0.00144269322369307	0.517136061690133	0.999965023961193
SLC25A28	0.0195024269204538	9.91216934970543e-08	0.00144269501026793	0.982419945540504	0.999965023961193
SLC25A29	0.138686803061661	-8.14874583662985e-07	0.00144269472632024	0.610522837054065	0.999965023961193
SLC25A3	1.78727793640258	5.69937891767891e-07	0.00144269289967918	0.647896732923446	0.999965023961193
SLC25A30	0.116190435387733	-1.96076795896723e-07	0.0014426946039537	0.800330669558862	0.999965023961193
SLC25A32	0.0182283947598033	1.99708310853532e-07	0.00144269501499195	0.980320895093355	0.999965023961193
SLC25A33	0.120957022583237	3.57185640215565e-07	0.00144269471587706	0.953409743239036	0.999965023961193
SLC25A34	0.0383929293130037	-1.14130348456125e-07	0.00144269499071111	0.964419516051145	0.999965023961193
SLC25A36	0.13095323070379	1.14817350568212e-07	0.00144269486758383	0.850033998446979	0.999965023961193
SLC25A37	30.7245734445331	-6.71484723007643e-06	0.00144266553407936	0.191990438418441	0.999965023961193
SLC25A38	0.126239320765295	-3.63866080868748e-07	0.00144269501323318	0.767358361374514	0.999965023961193
SLC25A39	3.10406656951502	1.42505313165174e-06	0.001442679030933	0.670842776257404	0.999965023961193
SLC25A40	0.0076061259110202	-8.12510377969621e-08	0.00144269501967487	0.963359076401306	0.999965023961193
SLC25A42	0.00931749822736747	5.60554927403956e-08	0.00144269501962097	0.998120140659956	0.999965023961193
SLC25A44	0.74035705269523	-7.45797573839878e-07	0.00144268794065685	0.796413872792743	0.999965023961193
SLC25A45	2.41265801144917	-2.66369933829575e-06	0.00144267891620162	0.454111697056024	0.999965023961193
SLC25A46	0.118828740861782	1.79863733497069e-07	0.00144269499557431	0.875485173446532	0.999965023961193
SLC25A5	0.0268101354163606	-1.89083747834447e-07	0.00144269499287184	0.964965512111262	0.999965023961193
SLC25A51	0.0894414670781113	1.2353301290098e-07	0.00144269497028891	0.91677484240251	0.999965023961193
SLC25A51P4	0.0183835883229764	6.8110113391843e-09	0.00144269500326007	0.980801447701025	0.999965023961193
SLC25A53	0.0551954708567669	-2.20872542184786e-07	0.00144269495972539	0.961122345722999	0.999965023961193
SLC25A6	0.33996240597473	-1.01520804123509e-06	0.00144269245502729	0.628685276273333	0.999965023961193
SLC26A11	0.129071626774205	-5.39211145144926e-08	0.00144269488409362	0.841268831336896	0.999965023961193
SLC26A2	0.0160351736970931	1.22567393295352e-07	0.0014426950079061	0.997978833927539	0.999965023961193
SLC26A4	0.075226035618614	1.38828470766186e-07	0.00144269487338788	0.963292621516486	0.999965023961193
SLC26A6	0.0271535939111871	-2.38225245236609e-07	0.00144269502345708	0.942543934238482	0.999965023961193
SLC26A8	0.0797413328139988	2.08793612771688e-07	0.00144269492188118	0.963823312410093	0.999965023961193
SLC27A1	0.0221421027651882	-1.8567213883962e-08	0.00144269499074526	0.98091011422226	0.999965023961193
SLC27A3	0.0660273930325115	-5.37335020052896e-08	0.00144269492970189	0.923227569940412	0.999965023961193
SLC27A4	0.0496608796375496	1.2596003015201e-08	0.00144269496043722	0.979709337065513	0.999965023961193
SLC27A5	0.0246815230499718	-7.00062248489215e-08	0.00144269498284808	0.959899272153297	0.999965023961193
SLC28A2	2.2553971565747	1.50162761166589e-05	0.00144271710824809	0.618478721873272	0.999965023961193
SLC29A1	0.0488351744920375	-3.07225521944056e-07	0.00144269500244162	0.907093477897616	0.999965023961193
SLC29A4	0.0178978385733285	1.5502117633775e-07	0.00144269500368534	0.962900610792341	0.999965023961193
SLC2A1	0.184635637939826	3.94193004353374e-07	0.00144269502776621	0.760671839568809	0.999965023961193
SLC2A11	0.220674135571722	-1.23507535884333e-06	0.00144269450557749	0.35897102720496	0.999965023961193
SLC2A13	0.0242685711153119	4.91488684155152e-08	0.00144269496006794	0.998405179203433	0.999965023961193
SLC2A3	4.70542049962956	5.72399824859159e-07	0.00144268667024587	0.815719025769596	0.999965023961193
SLC2A4RG	0.147899603301217	2.9503114831788e-07	0.00144269462399867	0.851353381945785	0.999965023961193
SLC2A5	0.0215706166115018	9.25731234940126e-08	0.0014426950086877	0.982430812684705	0.999965023961193
SLC2A6	1.73502401585138	-1.54468145426252e-06	0.00144267367093548	0.697015334368202	0.999965023961193
SLC2A9	0.00545223393923732	6.94908693484591e-08	0.00144269501248601	0.997946224690439	0.999965023961193
SLC30A1	0.0224553428897456	-2.37040944846646e-07	0.00144269499472808	0.944681682156809	0.999965023961193
SLC30A10	0.0330645321051189	9.2940168173523e-08	0.00144269501844949	0.969291516048228	0.999965023961193
SLC30A4	0.179969736117769	1.144407020989e-07	0.00144269480488684	0.858700204756455	0.999965023961193
SLC30A5	0.116117202892689	4.30357823759795e-07	0.0014426948114487	0.855541751025413	0.999965023961193
SLC30A6	0.0762747646481555	-2.56357082716465e-07	0.0014426949684406	0.899400540757544	0.999965023961193
SLC30A7	0.886838837867061	2.24273071490503e-06	0.00144268607835752	0.405490266999881	0.999965023961193
SLC30A9	0.0914296176371486	-5.01186737713751e-08	0.00144269500202441	0.970501836510639	0.999965023961193
SLC31A1	0.541324377951931	2.1867734493269e-06	0.00144268930520101	0.335408188117537	0.999965023961193
SLC31A2	0.116476280796962	4.40646846942185e-07	0.00144269463772294	0.878676573775328	0.999965023961193
SLC33A1	0.488430278500243	-2.43654612424635e-06	0.00144269129916605	0.266586344748061	0.999965023961193
SLC35A1	0.0224290087629139	-6.47810487171797e-08	0.0014426949776977	0.981007914394294	0.999965023961193
SLC35A3	0.362687099402312	-1.69833650378474e-07	0.00144269308460625	0.960945055142676	0.999965023961193
SLC35A4	0.0159200934870887	1.39887132415292e-08	0.00144269497634938	0.980942714247797	0.999965023961193
SLC35A5	0.0403983895622165	-8.95434636077164e-08	0.00144269491637501	0.958645416311788	0.999965023961193
SLC35B1	0.149905277686186	1.06983486916157e-07	0.00144269433139366	0.887391665193504	0.999965023961193
SLC35B2	0.102443538002899	-3.11901845740382e-07	0.00144269482600214	0.844590205512294	0.999965023961193
SLC35B3	0.0333393653418627	-1.22295933451424e-07	0.00144269501907526	0.944822650421872	0.999965023961193
SLC35B4	0.236999545979018	-5.41177313603431e-07	0.00144269334843568	0.864874942102549	0.999965023961193
SLC35C2	0.161392305645439	-5.15582392646006e-07	0.00144269484818354	0.682283522500218	0.999965023961193
SLC35D1	0.105543333294611	5.56681210498848e-08	0.00144269460295216	0.992444472245499	0.999965023961193
SLC35D2	0.0271606496715758	-1.81604235780266e-07	0.00144269494666912	0.960094682255984	0.999965023961193
SLC35E1	2.03970932033472	-4.08960193298272e-06	0.00144267576680961	0.304738234993837	0.999965023961193
SLC35E2A	1.30943991559656	3.14749262859558e-06	0.00144268973167231	0.174836206197478	0.999965023961193
SLC35E2B	0.409718747879042	4.54769817107127e-07	0.00144269331091781	0.709629826498459	0.999965023961193
SLC35E3	3.02949810300179	-6.98958638464276e-06	0.00144269141690671	0.016707968749304	0.999965023961193
SLC35F1	0.0357520198352109	-1.57716518299094e-07	0.00144269500844981	0.946971668286809	0.999965023961193
SLC35F2	0.0641537802363708	-3.1206197955917e-07	0.0014426950061312	0.888517129596996	0.999965023961193
SLC35F5	1.83029421968788	-1.61110438776375e-06	0.00144269172139452	0.493791229942659	0.999965023961193
SLC35F6	0.790886279345209	-1.21210986467958e-06	0.00144268563182578	0.646592763887295	0.999965023961193
SLC35G2	0.0607582275198568	-1.69473831192801e-07	0.00144269498069835	0.903567349528085	0.999965023961193
SLC36A1	0.0581165259730243	-2.59536829419966e-07	0.00144269501241147	0.854066841884067	0.999965023961193
SLC36A2	0.035745367704052	4.35350336005025e-08	0.00144269498876119	0.944916542216839	0.999965023961193
SLC36A3	0.0343850373399484	1.42014882194695e-07	0.00144269498485614	0.998666053510285	0.999965023961193
SLC36A4	0.0277483095209633	-1.7608496399668e-07	0.0014426950107395	0.946624608819859	0.999965023961193
SLC37A1	0.156110198329476	-5.18409865126863e-07	0.00144269496631136	0.691186109570968	0.999965023961193
SLC37A2	8.14730343563698	-4.05986067929412e-06	0.00144264799117925	0.497198014835729	0.999965023961193
SLC37A3	0.0722437291428015	1.05075741476367e-07	0.0014426949853692	0.967243743837831	0.999965023961193
SLC38A1	0.506721859570347	2.59000111927363e-06	0.00144269080336125	0.246112937288441	0.999965023961193
SLC38A10	0.390896192905633	-1.42693583280428e-06	0.00144269438790523	0.332508474118505	0.999965023961193
SLC38A11	0.00906609009560894	-8.14216917489888e-08	0.00144269501801714	0.963369934722276	0.999965023961193
SLC38A2	0.591481748358068	-6.56614267769805e-07	0.00144269112828523	0.797682228138921	0.999965023961193
SLC38A5	0.139447562100904	-4.19646357322521e-07	0.00144269461446988	0.872620066283184	0.999965023961193
SLC38A6	19.3536747425831	-2.12427291238327e-06	0.00144262036701976	0.773132885802734	0.999965023961193
SLC38A7	0.260520109565623	-2.846115528903e-07	0.00144269355198402	0.813223444066373	0.999965023961193
SLC38A9	67.2791405671374	8.81611652498222e-06	0.00144257008104518	0.377616545811828	0.999965023961193
SLC39A1	0.0278812059392946	2.07530874741503e-07	0.00144269499275422	0.967117532602526	0.999965023961193
SLC39A10	0.0699982111644315	3.59954167845998e-07	0.00144269496085824	0.946711766022742	0.999965023961193
SLC39A11	0.237009944605583	-1.84311437917949e-07	0.00144269291791489	0.879414064692284	0.999965023961193
SLC39A13	0.042936807163036	-4.35615370896166e-08	0.00144269496576628	0.979752802160136	0.999965023961193
SLC39A3	0.0395465470997107	2.46200508454087e-07	0.00144269499816937	0.947473619494212	0.999965023961193
SLC39A4	0.0106195390273223	8.88800167829862e-09	0.00144269502119819	0.997902745712983	0.999965023961193
SLC39A7	0.0366532749042606	-1.16628334113976e-07	0.00144269497443693	0.964484669999587	0.999965023961193
SLC39A8	0.00668648172131951	8.55625336923408e-09	0.00144269502723968	0.997859266741755	0.999965023961193
SLC39A9	0.137510008026904	-1.64217735214238e-07	0.00144269502267765	0.830918396597286	0.999965023961193
SLC3A1	0.0457475588415316	1.24014084916281e-07	0.00144269499756156	0.999212584279222	0.999965023961193
SLC3A2	0.120977555710797	-4.31424559811152e-07	0.00144269449961056	0.769095642275944	0.999965023961193
SLC40A1	0.0863819067696025	-3.40093920057838e-07	0.00144269498981391	0.987455105341473	0.999965023961193
